title,movieId,userId
Ninja Scroll (Jûbei ninpûchô) (1995),6857,393
Contagion (2011),89470,393
Harry Potter and the Order of the Phoenix (2007),54001,393
Twilight (2008),63992,393
"Notebook, The (2004)",8533,393
No Country for Old Men (2007),55820,393
Crocodile Dundee in Los Angeles (2001),4254,393
"Blind Side, The  (2009)",72641,394
Daredevil (2003),6157,394
Jackass: The Movie (2002),5785,394
Shallow Hal (2001),4890,394
Save the Last Dance (2001),4054,394
Money Train (1995),20,394
Up Close and Personal (1996),140,394
Star Trek VI: The Undiscovered Country (1991),1372,394
Dead Man (1995),714,394
Godzilla (2014),111364,394
Holes (2003),6297,394
Hellraiser (1987),3917,395
Prometheus (2012),94864,395
Blast from the Past (1999),2496,395
A Million Ways to Die in the West (2014),111743,395
Baby Mama (2008),59258,395
"Darjeeling Limited, The (2007)",55269,395
Fast Times at Ridgemont High (1982),3210,395
Hidalgo (2004),7324,395
Hard Candy (2005),44974,395
Free Willy (1993),455,395
Suicide Kings (1997),1799,395
Superbad (2007),54503,396
Fury (2014),115210,396
Punch-Drunk Love (2002),5673,396
"Patriot, The (2000)",3753,396
"Man in the Iron Mask, The (1998)",1801,396
Good Will Hunting (1997),1704,396
Ace Ventura: When Nature Calls (1995),19,396
Down Periscope (1996),135,396
Dances with Wolves (1990),590,396
Murder in the First (1995),280,396
Three Colors: Red (Trois couleurs: Rouge) (1994),306,396
In Time (2011),90405,397
Rango (2011),84944,397
"Hangover Part II, The (2011)",86911,397
"I Love You, Man (2009)",67087,397
RocknRolla (2008),62849,397
Adventureland (2009),67734,397
Coraline (2009),66097,397
Indiana Jones and the Kingdom of the Crystal Skull (2008),59615,397
Harold & Kumar Escape from Guantanamo Bay (2008),59022,397
Persepolis (2007),55442,397
"King of Kong, The (2007)",54881,397
Syriana (2005),40583,398
Mission: Impossible - Rogue Nation (2015),111781,398
Cloud Atlas (2012),97752,398
Ultraviolet (2006),43928,398
"Benchwarmers, The (2006)",44840,398
Grindhouse (2007),52281,398
Memoirs of a Geisha (2005),41571,398
Gangs of New York (2002),5956,398
Dawn of the Planet of the Apes (2014),112623,398
"Man in the Iron Mask, The (1998)",1801,398
Grease (1978),1380,398
"Secret Life of Walter Mitty, The (2013)",106918,399
"Green Hornet, The (2011)",83349,399
Transformers (2007),53996,399
Point Break (1991),4351,399
Hard Candy (2005),44974,399
He's Just Not That Into You (2009),66203,399
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",7156,399
"Rainmaker, The (1997)",1672,399
Zodiac (2007),51540,399
Matchstick Men (2003),6708,399
The Amazing Spider-Man 2 (2014),110553,399
Bowling for Columbine (2002),5669,400
Mrs. Doubtfire (1993),500,400
Frozen (2013),106696,400
True Grit (2010),82459,400
3:10 to Yuma (2007),54997,400
Deliverance (1972),2871,400
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",41566,400
Harry Potter and the Order of the Phoenix (2007),54001,400
Kung Fu Hustle (Gong fu) (2004),31878,400
Serenity (2005),34405,400
Man on Fire (2004),7445,400
Accepted (2006),47518,401
Rounders (1998),2231,401
Moonrise Kingdom (2012),94959,401
"Secret Life of Walter Mitty, The (2013)",106918,401
Aeon Flux (2005),37386,401
Wedding Crashers (2005),34162,401
"Elephant Man, The (1980)",2313,401
Blades of Glory (2007),52245,401
"Dead Zone, The (1983)",2118,401
Sgt. Bilko (1996),637,401
"Bucket List, The (2007)",56587,401
Four Rooms (1995),18,402
"Crazy, Stupid, Love. (2011)",88163,402
American Gangster (2007),55765,402
Nightcrawler (2014),115569,402
Click (2006),45672,402
Angels & Demons (2009),68554,402
Transformers (2007),53996,402
Ong-Bak: The Thai Warrior (Ong Bak) (2003),27801,402
Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),5459,402
Mystic River (2003),6870,402
"History of Violence, A (2005)",37733,402
Captain Phillips (2013),105504,403
Man of Steel (2013),103042,403
Hugo (2011),90866,403
"Green Hornet, The (2011)",83349,403
"Adjustment Bureau, The (2011)",84954,403
Midnight in Paris (2011),86882,403
Step Brothers (2008),60756,403
Valkyrie (2008),64983,403
"Incredible Hulk, The (2008)",60040,403
"Birdcage, The (1996)",141,403
Money Train (1995),20,403
Hanna (2011),86190,404
"Bourne Ultimatum, The (2007)",54286,404
SLC Punk! (1998),2596,404
"Lives of Others, The (Das leben der Anderen) (2006)",44555,404
127 Hours (2010),81562,404
"Wedding Date, The (2005)",31433,404
Kick-Ass (2010),76251,404
"Princess and the Frog, The (2009)",72737,404
"Polar Express, The (2004)",8965,404
Mr. Mom (1983),3591,404
Once Upon a Time in Mexico (2003),6709,404
"Departed, The (2006)",48516,405
Hitch (2005),31685,405
Bridget Jones: The Edge of Reason (2004),8969,405
Collateral (2004),8798,405
American Wedding (American Pie 3) (2003),6586,405
Rat Race (2001),4728,405
Mission: Impossible - Ghost Protocol (2011),91630,405
Bridget Jones's Diary (2001),4246,405
"River Runs Through It, A (1992)",3100,405
Wild Wild West (1999),2701,405
Mighty Morphin Power Rangers: The Movie (1995),181,405
Clerks II (2006),45728,406
"Da Vinci Code, The (2006)",45447,406
Shanghai Knights (2003),6156,406
Mars Attacks! (1996),1391,406
"Longest Day, The (1962)",3062,406
"400 Blows, The (Les quatre cents coups) (1959)",2731,406
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",2951,406
Ronin (1998),2278,406
The Artist (2011),89904,406
"Godfather: Part III, The (1990)",2023,406
Midnight in Paris (2011),86882,406
Maleficent (2014),111659,407
Super 8 (2011),87306,407
No Country for Old Men (2007),55820,407
Stranger than Fiction (2006),46976,407
Dogville (2003),7371,407
Star Trek: Nemesis (2002),5944,407
"Lord of the Rings: The Fellowship of the Ring, The (2001)",4993,407
How to Train Your Dragon 2 (2014),112175,407
Capote (2005),37741,407
"Wrestler, The (2008)",64839,407
Eraser (1996),786,407
Hancock (2008),60074,408
Solaris (2002),5881,408
50/50 (2011),89864,408
What Women Want (2000),4018,408
(500) Days of Summer (2009),69757,408
Star Trek IV: The Voyage Home (1986),1376,408
Saw III (2006),48877,408
Kiss Kiss Bang Bang (2005),38061,408
WALL·E (2008),60069,408
Sideways (2004),8949,408
Fantastic Four: Rise of the Silver Surfer (2007),53464,408
"Hangover Part II, The (2011)",86911,409
Tucker & Dale vs Evil (2010),83134,409
Surrogates (2009),71530,409
Marley & Me (2008),65230,409
"Wrestler, The (2008)",64839,409
Adventureland (2009),67734,409
I Now Pronounce You Chuck and Larry (2007),54004,409
Blades of Glory (2007),52245,409
Ghost Rider (2007),51077,409
Thank You for Smoking (2006),44195,409
Team America: World Police (2004),8917,409
Tron: Legacy (2010),82461,410
Machete (2010),80219,410
Up (2009),68954,410
RocknRolla (2008),62849,410
Tropic Thunder (2008),61132,410
Twilight (2008),63992,410
Spider-Man 3 (2007),52722,410
Happy Feet (2006),49274,410
Marley & Me (2008),65230,410
"Departed, The (2006)",48516,410
Pride & Prejudice (2005),40629,410
Coraline (2009),66097,411
Body of Lies (2008),62374,411
Get Smart (2008),60126,411
Sunshine (2007),52328,411
Fracture (2007),52604,411
Blades of Glory (2007),52245,411
Saw III (2006),48877,411
Ultraviolet (2006),43928,411
Talladega Nights: The Ballad of Ricky Bobby (2006),46970,411
"Inconvenient Truth, An (2006)",45950,411
"Descent, The (2005)",40732,411
Modern Times (1936),3462,412
Bean (1997),1665,412
Avatar (2009),72998,412
Transformers: Revenge of the Fallen (2009),69526,412
Moon (2009),68237,412
No Country for Old Men (2007),55820,412
Persepolis (2007),55442,412
Evan Almighty (2007),53993,412
Michael Clayton (2007),55276,412
Shooter (2007),51935,412
Ghost Rider (2007),51077,412
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),7099,413
Ace Ventura: When Nature Calls (1995),19,413
"Brothers McMullen, The (1995)",144,413
Out of Africa (1985),1959,413
1408 (2007),53953,413
"Officer and a Gentleman, An (1982)",4041,413
Terms of Endearment (1983),1958,413
Capote (2005),37741,413
Sin City (2005),32587,413
Layer Cake (2004),27831,413
"Good bye, Lenin! (2003)",7323,413
Heat (1995),6,414
"Terminator, The (1984)",1240,414
"Thin Blue Line, The (1988)",1189,414
Aladdin and the King of Thieves (1996),1064,414
"Godfather, The (1972)",858,414
"Shadow, The (1994)",533,414
Philadelphia (1993),508,414
Shadowlands (1993),534,414
Persuasion (1995),28,414
Escape from New York (1981),1129,414
Screamers (1995),76,414
Down Periscope (1996),135,415
Money Train (1995),20,415
Crank (2006),47200,415
U-571 (2000),3555,415
Amistad (1997),1693,415
"Sandlot, The (1993)",5103,415
"Departed, The (2006)",48516,415
S.W.A.T. (2003),6595,415
"Aviator, The (2004)",30812,415
The Machinist (2004),8950,415
"I, Robot (2004)",8644,415
Rango (2011),84944,416
"A-Team, The (2010)",78469,416
"Social Network, The (2010)",80463,416
Cloud Atlas (2012),97752,416
Star Trek Into Darkness (2013),102445,416
Horrible Bosses (2011),87869,416
Step Brothers (2008),60756,416
Pineapple Express (2008),61024,416
"Dark Knight, The (2008)",58559,416
Get Smart (2008),60126,416
"Fighter, The (2010)",81932,416
Django Unchained (2012),99114,417
Moon (2009),68237,417
Cars (2006),45517,417
Déjà Vu (Deja Vu) (2006),49278,417
Ratatouille (2007),50872,417
Silver Linings Playbook (2012),97921,417
War of the Worlds (2005),34048,417
Underworld: Evolution (2006),42738,417
Source Code (2011),85414,417
Roxanne (1987),8623,417
Inside Job (2010),80906,417
Lilo & Stitch (2002),5444,418
Drive (2011),88129,418
Hotel Rwanda (2004),30749,418
Ted (2012),95441,418
"Science of Sleep, The (La science des rêves) (2006)",48082,418
"Curious Case of Benjamin Button, The (2008)",64957,418
"Number 23, The (2007)",51086,418
Hedwig and the Angry Inch (2000),4642,418
Hot Fuzz (2007),51255,418
Money Train (1995),20,418
"Birdcage, The (1996)",141,418
Idiocracy (2006),47997,419
Batman Begins (2005),33794,419
Click (2006),45672,419
Enter the Dragon (1973),7482,419
House of Flying Daggers (Shi mian mai fu) (2004),8983,419
Spellbound (2002),6331,419
"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",8228,419
American Splendor (2003),6620,419
Hannibal (2001),4148,419
Moonstruck (1987),3072,419
"Full Monty, The (1997)",1641,419
Salt (2010),79293,420
"Green Hornet, The (2011)",83349,420
"Town, The (2010)",80489,420
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,420
"Proposal, The (2009)",69406,420
Seven Pounds (2008),64716,420
Slumdog Millionaire (2008),63082,420
Burn After Reading (2008),61323,420
"Holiday, The (2006)",49286,420
Hairspray (2007),52975,420
Children of Men (2006),48774,420
Phone Booth (2002),6281,421
Kill Bill: Vol. 1 (2003),6874,421
My Neighbor Totoro (Tonari no Totoro) (1988),5971,421
Scooby-Doo (2002),5419,421
Kate & Leopold (2001),4992,421
Shaun of the Dead (2004),8874,421
Team America: World Police (2004),8917,421
"Matrix Revolutions, The (2003)",6934,421
Super Size Me (2004),8464,421
Fahrenheit 9/11 (2004),8622,421
Resident Evil: Apocalypse (2004),8861,421
Wreck-It Ralph (2012),97913,422
Prometheus (2012),94864,422
"Adjustment Bureau, The (2011)",84954,422
Kick-Ass (2010),76251,422
"A-Team, The (2010)",78469,422
Scott Pilgrim vs. the World (2010),79702,422
You Don't Mess with the Zohan (2008),59900,422
P.S. I Love You (2007),56941,422
"Golden Compass, The (2007)",56171,422
"Holiday, The (2006)",49286,422
Mortal Kombat (1995),44,422
Godzilla (2014),111364,423
Limitless (2011),84152,423
"Hangover Part II, The (2011)",86911,423
Star Trek (2009),68358,423
Eastern Promises (2007),55118,423
Marie Antoinette (2006),45880,423
"Das Experiment (Experiment, The) (2001)",5608,423
"Passion of the Christ, The (2004)",7318,423
Nell (1994),282,423
21 Jump Street (2012),93510,423
Harold & Kumar Escape from Guantanamo Bay (2008),59022,423
L.A. Confidential (1997),1617,424
Spider-Man 3 (2007),52722,424
Grindhouse (2007),52281,424
"Break-Up, The (2006)",45501,424
"Dukes of Hazzard, The (2005)",34520,424
Orange County (2002),5025,424
Pirates of the Caribbean: On Stranger Tides (2011),86880,424
Varsity Blues (1999),2447,424
27 Dresses (2008),56949,424
Chasing Amy (1997),1639,424
Private Parts (1997),1476,424
Live Free or Die Hard (2007),53972,425
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,425
Scary Movie 3 (2003),6888,425
"Lord of the Rings: The Two Towers, The (2002)",5952,425
Hook (1991),3489,425
Sense and Sensibility (1995),17,425
Over the Hedge (2006),45431,425
Robin Hood: Men in Tights (1993),520,425
"Passion of the Christ, The (2004)",7318,425
"40-Year-Old Virgin, The (2005)",35836,425
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),6283,425
Robots (2005),32031,426
This Is the End (2013),102123,426
Super 8 (2011),87306,426
Babel (2006),46723,426
Mr. & Mrs. Smith (2005),33679,426
Dark City (1998),1748,426
Angels & Demons (2009),68554,426
(500) Days of Summer (2009),69757,426
"Constant Gardener, The (2005)",36517,426
Fantastic Four (2005),34150,426
Planet Terror (2007),54995,426
Rango (2011),84944,427
I Now Pronounce You Chuck and Larry (2007),54004,427
Ice Age 2: The Meltdown (2006),44022,427
The Machinist (2004),8950,427
American Splendor (2003),6620,427
"Big Lebowski, The (1998)",1732,427
Ace Ventura: When Nature Calls (1995),19,427
Up Close and Personal (1996),140,427
Iron Man 3 (2013),102125,427
2012 (2009),72378,427
Fools Rush In (1997),1457,427
I Am Legend (2007),56174,428
EuroTrip (2004),7317,428
Michael Clayton (2007),55276,428
Iron Man (2008),59315,428
Underworld: Evolution (2006),42738,428
"Treasure of the Sierra Madre, The (1948)",1254,428
Big Fish (2003),7147,428
Burn After Reading (2008),61323,428
Old School (2003),6188,428
Hancock (2008),60074,428
Hitch (2005),31685,428
"Green Hornet, The (2011)",83349,429
"Other Guys, The (2010)",79592,429
Date Night (2010),76293,429
Jumper (2008),58025,429
Mamma Mia! (2008),60397,429
Hancock (2008),60074,429
"Incredible Hulk, The (2008)",60040,429
30 Days of Night (2007),55282,429
Spider-Man 3 (2007),52722,429
Shoot 'Em Up (2007),54999,429
Blades of Glory (2007),52245,429
"Cabin in the Woods, The (2012)",93840,430
Children of Men (2006),48774,430
Lord of War (2005),36529,430
Elysium (2013),103253,430
Salt (2010),79293,430
Grindhouse (2007),52281,430
American Hustle (2013),106916,430
U.S. Marshals (1998),1792,430
Match Point (2005),41285,430
Runaway Jury (2003),6879,430
Spy Kids (2001),4232,430
Friends with Benefits (2011),88405,431
X2: X-Men United (2003),6333,431
9 (2009),71057,431
Charlie and the Chocolate Factory (2005),30793,431
Innerspace (1987),4121,431
"River Wild, The (1994)",376,431
Exotica (1994),233,431
Clue (1985),2413,431
King Kong (1976),2367,431
How to Train Your Dragon 2 (2014),112175,431
"Amazing Spider-Man, The (2012)",95510,431
"Wrestler, The (2008)",64839,432
Zodiac (2007),51540,432
"King of Kong, The (2007)",54881,432
Million Dollar Baby (2004),30707,432
Mr. & Mrs. Smith (2005),33679,432
Chocolat (2000),4014,432
"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",8370,432
Matchstick Men (2003),6708,432
Austin Powers in Goldmember (2002),5481,432
The Butterfly Effect (2004),7254,432
All Dogs Go to Heaven 2 (1996),631,432
P.S. I Love You (2007),56941,433
Hard Candy (2005),44974,433
Wallace & Gromit in The Curse of the Were-Rabbit (2005),38038,433
Wedding Crashers (2005),34162,433
Super Size Me (2004),8464,433
Mulholland Drive (2001),4848,433
Howards End (1992),3260,433
Medicine Man (1992),2822,433
Neighbors (2014),111113,433
Speed 2: Cruise Control (1997),1556,433
Austin Powers: International Man of Mystery (1997),1517,433
Tropic Thunder (2008),61132,434
Children of Men (2006),48774,434
"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",8873,434
Blade II (2002),5254,434
Nurse Betty (2000),3893,434
Batman (1989),592,434
Crank (2006),47200,434
Lord of War (2005),36529,434
Casino (1995),16,434
Happy Gilmore (1996),104,434
King Kong (2005),41569,434
Shoot 'Em Up (2007),54999,435
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",41566,435
Constantine (2005),31696,435
"Island, The (2005)",34319,435
Mean Girls (2004),7451,435
Hedwig and the Angry Inch (2000),4642,435
Sister Act 2: Back in the Habit (1993),3248,435
Big (1988),2797,435
Saturday Night Fever (1977),5693,435
"Lost World: Jurassic Park, The (1997)",1544,435
Romy and Michele's High School Reunion (1997),1513,435
The Artist (2011),89904,436
Transformers: Dark of the Moon (2011),87520,436
Exit Through the Gift Shop (2010),77455,436
Transformers: Revenge of the Fallen (2009),69526,436
Terminator Salvation (2009),68791,436
Julie & Julia (2009),70293,436
Evan Almighty (2007),53993,436
American Gangster (2007),55765,436
Pirates of the Caribbean: At World's End (2007),53125,436
Austin Powers in Goldmember (2002),5481,436
Pirates of the Caribbean: Dead Man's Chest (2006),45722,436
"Perks of Being a Wallflower, The (2012)",96821,437
Hanna (2011),86190,437
Thor (2011),86332,437
"Other Guys, The (2010)",79592,437
Despicable Me (2010),79091,437
2012 (2009),72378,437
Quantum of Solace (2008),63113,437
Zack and Miri Make a Porno (2008),62434,437
Madagascar: Escape 2 Africa (2008),62999,437
"10,000 BC (2008)",58293,437
Jumper (2008),58025,437
Old Boy (2003),27773,438
Fahrenheit 9/11 (2004),8622,438
Cutthroat Island (1995),15,438
28 Days Later (2002),6502,438
Grave of the Fireflies (Hotaru no haka) (1988),5690,438
Secretary (2002),5617,438
Major League (1989),4623,438
Finding Neverland (2004),8970,438
Harry and the Hendersons (1987),3388,438
School of Rock (2003),6863,438
"Village, The (2004)",8783,438
Harry Potter and the Half-Blood Prince (2009),69844,439
9 (2009),71057,439
Sicko (2007),53894,439
Intolerable Cruelty (2003),6873,439
"Outlaw Josey Wales, The (1976)",3508,439
Half Baked (1998),1753,439
Aeon Flux (2005),37386,439
White Squall (1996),86,439
Edge of Tomorrow (2014),111759,439
Transformers: Dark of the Moon (2011),87520,439
"Good bye, Lenin! (2003)",7323,439
